DEBUG: General     , 1713014312472> 12,728,048> LoggerManager.init                  > Initializing...
LOG  : Mod         , 1713014333739> 12,749,308> mod "Arsenal(26)GunFighter[MAIN MOD 2.0]" overrides media/lua/shared/translate/en/contextmenu_en.txt
LOG  : Mod         , 1713014333740> 12,749,309> mod "Arsenal(26)GunFighter[MAIN MOD 2.0]" overrides media/lua/shared/translate/en/ig_ui_en.txt
LOG  : Mod         , 1713014333740> 12,749,309> mod "Arsenal(26)GunFighter[MAIN MOD 2.0]" overrides media/lua/shared/translate/en/itemname_en.txt
LOG  : Mod         , 1713014333741> 12,749,310> mod "Arsenal(26)GunFighter[MAIN MOD 2.0]" overrides media/lua/shared/translate/en/sandbox_en.txt
LOG  : Mod         , 1713014333742> 12,749,311> mod "Arsenal(26)GunFighter[MAIN MOD 2.0]" overrides media/lua/shared/translate/en/tooltip_en.txt
LOG  : Mod         , 1713014333743> 12,749,311> mod "Arsenal(26)GunFighter[MAIN MOD 2.0]" overrides media/lua/shared/translate/en/ui_en.txt
LOG  : Mod         , 1713014333743> 12,749,312> mod "Arsenal(26)GunFighter[MAIN MOD 2.0]" overrides media/models_x/ammocan30.x
LOG  : Mod         , 1713014333744> 12,749,313> mod "Arsenal(26)GunFighter[MAIN MOD 2.0]" overrides media/models_x/ammocan30old.x
LOG  : Mod         , 1713014333745> 12,749,313> mod "Arsenal(26)GunFighter[MAIN MOD 2.0]" overrides media/models_x/ammocan50.x
LOG  : Mod         , 1713014333745> 12,749,314> mod "Arsenal(26)GunFighter[MAIN MOD 2.0]" overrides media/models_x/ammocan50old.x
LOG  : Mod         , 1713014333746> 12,749,315> mod "Arsenal(26)GunFighter[MAIN MOD 2.0]" overrides media/models_x/case_cute.x
LOG  : Mod         , 1713014333746> 12,749,315> mod "Arsenal(26)GunFighter[MAIN MOD 2.0]" overrides media/models_x/case_heavy.x
LOG  : Mod         , 1713014333747> 12,749,316> mod "Arsenal(26)GunFighter[MAIN MOD 2.0]" overrides media/models_x/case_large.x
LOG  : Mod         , 1713014333748> 12,749,316> mod "Arsenal(26)GunFighter[MAIN MOD 2.0]" overrides media/models_x/case_medium.x
LOG  : Mod         , 1713014333748> 12,749,317> mod "Arsenal(26)GunFighter[MAIN MOD 2.0]" overrides media/models_x/case_small.x
LOG  : Mod         , 1713014333749> 12,749,318> mod "Arsenal(26)GunFighter[MAIN MOD 2.0]" overrides media/models_x/polycan.x
LOG  : Mod         , 1713014333750> 12,749,318> mod "Arsenal(26)GunFighter[MAIN MOD 2.0]" overrides media/models_x/skinned/backpacks/ammocan30_lhand.x
LOG  : Mod         , 1713014333750> 12,749,319> mod "Arsenal(26)GunFighter[MAIN MOD 2.0]" overrides media/models_x/skinned/backpacks/ammocan30_rhand.x
LOG  : Mod         , 1713014333751> 12,749,320> mod "Arsenal(26)GunFighter[MAIN MOD 2.0]" overrides media/models_x/skinned/backpacks/ammocan50_lhand.x
LOG  : Mod         , 1713014333752> 12,749,320> mod "Arsenal(26)GunFighter[MAIN MOD 2.0]" overrides media/models_x/skinned/backpacks/ammocan50_rhand.x
LOG  : Mod         , 1713014333752> 12,749,321> mod "Arsenal(26)GunFighter[MAIN MOD 2.0]" overrides media/models_x/skinned/backpacks/case_heavy_lhand.x
LOG  : Mod         , 1713014333753> 12,749,322> mod "Arsenal(26)GunFighter[MAIN MOD 2.0]" overrides media/models_x/skinned/backpacks/case_heavy_rhand.x
LOG  : Mod         , 1713014333754> 12,749,322> mod "Arsenal(26)GunFighter[MAIN MOD 2.0]" overrides media/models_x/skinned/backpacks/case_large_lhand.x
LOG  : Mod         , 1713014333754> 12,749,323> mod "Arsenal(26)GunFighter[MAIN MOD 2.0]" overrides media/models_x/skinned/backpacks/case_large_rhand.x
LOG  : Mod         , 1713014333755> 12,749,324> mod "Arsenal(26)GunFighter[MAIN MOD 2.0]" overrides media/models_x/skinned/backpacks/case_medium_lhand.x
LOG  : Mod         , 1713014333756> 12,749,325> mod "Arsenal(26)GunFighter[MAIN MOD 2.0]" overrides media/models_x/skinned/backpacks/case_medium_rhand.x
LOG  : Mod         , 1713014333757> 12,749,326> mod "Arsenal(26)GunFighter[MAIN MOD 2.0]" overrides media/models_x/skinned/backpacks/case_small_lhand.x
LOG  : Mod         , 1713014333758> 12,749,326> mod "Arsenal(26)GunFighter[MAIN MOD 2.0]" overrides media/models_x/skinned/backpacks/case_small_rhand.x
LOG  : Mod         , 1713014333758> 12,749,327> mod "Arsenal(26)GunFighter[MAIN MOD 2.0]" overrides media/models_x/skinned/backpacks/f_m2a1.x
LOG  : Mod         , 1713014333759> 12,749,328> mod "Arsenal(26)GunFighter[MAIN MOD 2.0]" overrides media/models_x/skinned/backpacks/m_m2a1.x
LOG  : Mod         , 1713014333760> 12,749,329> mod "Arsenal(26)GunFighter[MAIN MOD 2.0]" overrides media/models_x/skinned/backpacks/new_polycan_lhand.x
LOG  : Mod         , 1713014333761> 12,749,330> mod "Arsenal(26)GunFighter[MAIN MOD 2.0]" overrides media/models_x/skinned/backpacks/polycan_lhand.x
LOG  : Mod         , 1713014333762> 12,749,330> mod "Arsenal(26)GunFighter[MAIN MOD 2.0]" overrides media/models_x/skinned/backpacks/polycan_rhand.x
LOG  : Mod         , 1713014333785> 12,749,354> mod "Arsenal(26)GunFighter[MAIN MOD 2.0]" overrides media/models_x/weapons/2handed/ch_warsword_a.x
LOG  : Mod         , 1713014333786> 12,749,354> mod "Arsenal(26)GunFighter[MAIN MOD 2.0]" overrides media/models_x/weapons/2handed/ch_warsword_b.x
LOG  : Mod         , 1713014333786> 12,749,355> mod "Arsenal(26)GunFighter[MAIN MOD 2.0]" overrides media/models_x/weapons/2handed/ch_warsword_c.x
LOG  : Mod         , 1713014333787> 12,749,356> mod "Arsenal(26)GunFighter[MAIN MOD 2.0]" overrides media/models_x/weapons/2handed/conan_a.x
LOG  : Mod         , 1713014333788> 12,749,356> mod "Arsenal(26)GunFighter[MAIN MOD 2.0]" overrides media/models_x/weapons/2handed/conan_sword_a.x
LOG  : Mod         , 1713014333788> 12,749,357> mod "Arsenal(26)GunFighter[MAIN MOD 2.0]" overrides media/models_x/weapons/2handed/conan_sword_b.x
LOG  : Mod         , 1713014333789> 12,749,358> mod "Arsenal(26)GunFighter[MAIN MOD 2.0]" overrides media/models_x/weapons/2handed/conan_sword_c.x
LOG  : Mod         , 1713014333797> 12,749,366> mod "Arsenal(26)GunFighter[MAIN MOD 2.0]" overrides media/models_x/weapons/firearm/benjamin_m397.x
LOG  : Mod         , 1713014333798> 12,749,366> mod "Arsenal(26)GunFighter[MAIN MOD 2.0]" overrides media/models_x/weapons/firearm/benjamin_m397_open.x
LOG  : Mod         , 1713014333829> 12,749,398> mod "Arsenal(26)GunFighter[MAIN MOD 2.0]" overrides media/models_x/weapons/firearm/judge.x
LOG  : Mod         , 1713014333840> 12,749,409> mod "Arsenal(26)GunFighter[MAIN MOD 2.0]" overrides media/models_x/weapons/firearm/rws_m34.x
LOG  : Mod         , 1713014333840> 12,749,409> mod "Arsenal(26)GunFighter[MAIN MOD 2.0]" overrides media/models_x/weapons/firearm/rws_m34_open.x
LOG  : Mod         , 1713014333842> 12,749,411> mod "Arsenal(26)GunFighter[MAIN MOD 2.0]" overrides media/models_x/weapons/firearm/sks_a26 - copy.x
LOG  : Mod         , 1713014333843> 12,749,412> mod "Arsenal(26)GunFighter[MAIN MOD 2.0]" overrides media/models_x/weapons/firearm/sks_a26 - new.x
LOG  : Mod         , 1713014333844> 12,749,412> mod "Arsenal(26)GunFighter[MAIN MOD 2.0]" overrides media/models_x/weapons/firearm/sks_a26 - new_paint.x
LOG  : Mod         , 1713014333844> 12,749,413> mod "Arsenal(26)GunFighter[MAIN MOD 2.0]" overrides media/models_x/weapons/firearm/sks_a26.x
LOG  : Mod         , 1713014333846> 12,749,414> mod "Arsenal(26)GunFighter[MAIN MOD 2.0]" overrides media/models_x/weapons/firearm/sks_a26_old.x
LOG  : Mod         , 1713014333849> 12,749,417> mod "Arsenal(26)GunFighter[MAIN MOD 2.0]" overrides media/models_x/weapons/firearm/ss2000.x
LOG  : Mod         , 1713014333852> 12,749,421> mod "Arsenal(26)GunFighter[MAIN MOD 2.0]" overrides media/models_x/weapons/firearm/umarexss.x
LOG  : Mod         , 1713014333854> 12,749,423> mod "Arsenal(26)GunFighter[MAIN MOD 2.0]" overrides media/models_x/weapons/firearm/wd_flame.x
LOG  : Mod         , 1713014333858> 12,749,427> mod "Arsenal(26)GunFighter[MAIN MOD 2.0]" overrides media/models_x/weapons/firearm/xm214.x
LOG  : Mod         , 1713014333861> 12,749,429> mod "Arsenal(26)GunFighter[MAIN MOD 2.0]" overrides media/models_x/weapons/parts/extended_mag_m2a1.x
LOG  : Mod         , 1713014333868> 12,749,437> mod "Arsenal(26)GunFighter[MAIN MOD 2.0]" overrides media/models_x/weapons/parts/standard_mag_556minibox.x
LOG  : Mod         , 1713014333870> 12,749,438> mod "Arsenal(26)GunFighter[MAIN MOD 2.0]" overrides media/models_x/weapons/parts/standard_mag_m2a1.x
LOG  : Mod         , 1713014333872> 12,749,440> mod "Arsenal(26)GunFighter[MAIN MOD 2.0]" overrides media/models_x/weapons/parts/standard_mag_rocket.x
LOG  : Mod         , 1713014333891> 12,749,459> mod "Arsenal(26)GunFighter[MAIN MOD 2.0]" overrides media/models_x/worlditems/spent_10_hull.x
LOG  : Mod         , 1713014333891> 12,749,460> mod "Arsenal(26)GunFighter[MAIN MOD 2.0]" overrides media/models_x/worlditems/spent_12_hull.x
LOG  : Mod         , 1713014333892> 12,749,461> mod "Arsenal(26)GunFighter[MAIN MOD 2.0]" overrides media/models_x/worlditems/spent_20_hull.x
LOG  : Mod         , 1713014333893> 12,749,461> mod "Arsenal(26)GunFighter[MAIN MOD 2.0]" overrides media/models_x/worlditems/spent_410_hull.x
LOG  : Mod         , 1713014333893> 12,749,462> mod "Arsenal(26)GunFighter[MAIN MOD 2.0]" overrides media/models_x/worlditems/spent_4_hull.x
LOG  : Mod         , 1713014333894> 12,749,463> mod "Arsenal(26)GunFighter[MAIN MOD 2.0]" overrides media/models_x/worlditems/spent_bmg_brass.x
LOG  : Mod         , 1713014333895> 12,749,463> mod "Arsenal(26)GunFighter[MAIN MOD 2.0]" overrides media/models_x/worlditems/spent_lr_brass.x
LOG  : Mod         , 1713014333895> 12,749,464> mod "Arsenal(26)GunFighter[MAIN MOD 2.0]" overrides media/models_x/worlditems/spent_pl_brass.x
LOG  : Mod         , 1713014333896> 12,749,465> mod "Arsenal(26)GunFighter[MAIN MOD 2.0]" overrides media/models_x/worlditems/spent_pm_brass.x
LOG  : Mod         , 1713014333896> 12,749,465> mod "Arsenal(26)GunFighter[MAIN MOD 2.0]" overrides media/models_x/worlditems/spent_p_brass.x
LOG  : Mod         , 1713014333897> 12,749,466> mod "Arsenal(26)GunFighter[MAIN MOD 2.0]" overrides media/models_x/worlditems/spent_rl_brass.x
LOG  : Mod         , 1713014333898> 12,749,467> mod "Arsenal(26)GunFighter[MAIN MOD 2.0]" overrides media/models_x/worlditems/spent_r_brass.x
LOG  : Mod         , 1713014333898> 12,749,467> mod "Arsenal(26)GunFighter[MAIN MOD 2.0]" overrides media/models_x/worlditems/w_ammocan30.fbx
LOG  : Mod         , 1713014333899> 12,749,468> mod "Arsenal(26)GunFighter[MAIN MOD 2.0]" overrides media/models_x/worlditems/w_ammocan50.fbx
LOG  : Mod         , 1713014333905> 12,749,474> mod "Arsenal(26)GunFighter[MAIN MOD 2.0]" overrides media/models_x/worlditems/w_case_cute.fbx
LOG  : Mod         , 1713014333905> 12,749,474> mod "Arsenal(26)GunFighter[MAIN MOD 2.0]" overrides media/models_x/worlditems/w_case_heavy.fbx
LOG  : Mod         , 1713014333906> 12,749,475> mod "Arsenal(26)GunFighter[MAIN MOD 2.0]" overrides media/models_x/worlditems/w_case_large.fbx
LOG  : Mod         , 1713014333907> 12,749,475> mod "Arsenal(26)GunFighter[MAIN MOD 2.0]" overrides media/models_x/worlditems/w_case_medium.fbx
LOG  : Mod         , 1713014333908> 12,749,477> mod "Arsenal(26)GunFighter[MAIN MOD 2.0]" overrides media/models_x/worlditems/w_case_small.fbx
LOG  : Mod         , 1713014333908> 12,749,477> mod "Arsenal(26)GunFighter[MAIN MOD 2.0]" overrides media/models_x/worlditems/w_chainsaw.fbx
LOG  : Mod         , 1713014333919> 12,749,487> mod "Arsenal(26)GunFighter[MAIN MOD 2.0]" overrides media/models_x/worlditems/w_polycan.fbx
LOG  : Mod         , 1713014333919> 12,749,488> mod "Arsenal(26)GunFighter[MAIN MOD 2.0]" overrides media/models_x/worlditems/w_primer.fbx
LOG  : Mod         , 1713014333920> 12,749,489> mod "Arsenal(26)GunFighter[MAIN MOD 2.0]" overrides media/models_x/worlditems/w_primer_pack.fbx
LOG  : Mod         , 1713014333921> 12,749,489> mod "Arsenal(26)GunFighter[MAIN MOD 2.0]" overrides media/models_x/worlditems/w_project.fbx
LOG  : Mod         , 1713014333921> 12,749,490> mod "Arsenal(26)GunFighter[MAIN MOD 2.0]" overrides media/models_x/worlditems/w_project_pack.fbx
LOG  : Mod         , 1713014333937> 12,749,506> mod "Arsenal(26)GunFighter[MAIN MOD 2.0]" overrides media/sandbox-options.txt
LOG  : Mod         , 1713014333938> 12,749,506> mod "Arsenal(26)GunFighter[MAIN MOD 2.0]" overrides media/scripts/firearms_gunfighter/177_bbguns.txt
LOG  : Mod         , 1713014333938> 12,749,507> mod "Arsenal(26)GunFighter[MAIN MOD 2.0]" overrides media/scripts/firearms_gunfighter/45lc_410.txt
LOG  : Mod         , 1713014333939> 12,749,508> mod "Arsenal(26)GunFighter[MAIN MOD 2.0]" overrides media/scripts/firearms_gunfighter/50_mag.txt
LOG  : Mod         , 1713014333940> 12,749,508> mod "Arsenal(26)GunFighter[MAIN MOD 2.0]" overrides media/scripts/firearms_gunfighter/ak_new.txt
LOG  : Mod         , 1713014333941> 12,749,510> mod "Arsenal(26)GunFighter[MAIN MOD 2.0]" overrides media/scripts/firearms_gunfighter/custom_guns.txt
LOG  : Mod         , 1713014333942> 12,749,511> mod "Arsenal(26)GunFighter[MAIN MOD 2.0]" overrides media/scripts/firearms_gunfighter/deagle_long.txt
LOG  : Mod         , 1713014333944> 12,749,513> mod "Arsenal(26)GunFighter[MAIN MOD 2.0]" overrides media/scripts/firearms_gunfighter/flame.txt
LOG  : Mod         , 1713014333945> 12,749,514> mod "Arsenal(26)GunFighter[MAIN MOD 2.0]" overrides media/scripts/firearms_gunfighter/integral_grenade.txt
LOG  : Mod         , 1713014333946> 12,749,515> mod "Arsenal(26)GunFighter[MAIN MOD 2.0]" overrides media/scripts/firearms_gunfighter/minigun.txt
LOG  : Mod         , 1713014333947> 12,749,516> mod "Arsenal(26)GunFighter[MAIN MOD 2.0]" overrides media/scripts/firearms_gunfighter/moss_500.txt
LOG  : Mod         , 1713014333948> 12,749,517> mod "Arsenal(26)GunFighter[MAIN MOD 2.0]" overrides media/scripts/firearms_gunfighter/shotgun_10g.txt
LOG  : Mod         , 1713014333949> 12,749,518> mod "Arsenal(26)GunFighter[MAIN MOD 2.0]" overrides media/scripts/firearms_gunfighter/shotgun_20g.txt
LOG  : Mod         , 1713014333949> 12,749,518> mod "Arsenal(26)GunFighter[MAIN MOD 2.0]" overrides media/scripts/firearms_gunfighter/sw_m500.txt
LOG  : Mod         , 1713014333950> 12,749,519> mod "Arsenal(26)GunFighter[MAIN MOD 2.0]" overrides media/scripts/firearms_gunfighter/vanilla_pistol.txt
LOG  : Mod         , 1713014333951> 12,749,519> mod "Arsenal(26)GunFighter[MAIN MOD 2.0]" overrides media/scripts/firearms_gunfighter/vanilla_revolver.txt
LOG  : Mod         , 1713014333951> 12,749,520> mod "Arsenal(26)GunFighter[MAIN MOD 2.0]" overrides media/scripts/firearms_gunfighter/vanilla_rifle.txt
LOG  : Mod         , 1713014333952> 12,749,521> mod "Arsenal(26)GunFighter[MAIN MOD 2.0]" overrides media/scripts/firearms_new/ak_custom.txt
LOG  : Mod         , 1713014333953> 12,749,521> mod "Arsenal(26)GunFighter[MAIN MOD 2.0]" overrides media/scripts/firearms_new/ar_variant.txt
LOG  : Mod         , 1713014333954> 12,749,523> mod "Arsenal(26)GunFighter[MAIN MOD 2.0]" overrides media/scripts/firearms_new/sig_mcx.txt
LOG  : Mod         , 1713014333954> 12,749,523> mod "Arsenal(26)GunFighter[MAIN MOD 2.0]" overrides media/scripts/firearms_weaponpack/1911.txt
LOG  : Mod         , 1713014333955> 12,749,524> mod "Arsenal(26)GunFighter[MAIN MOD 2.0]" overrides media/scripts/firearms_weaponpack/22lr.txt
LOG  : Mod         , 1713014333956> 12,749,525> mod "Arsenal(26)GunFighter[MAIN MOD 2.0]" overrides media/scripts/firearms_weaponpack/2_smg.txt
LOG  : Mod         , 1713014333956> 12,749,525> mod "Arsenal(26)GunFighter[MAIN MOD 2.0]" overrides media/scripts/firearms_weaponpack/357 combo caliber.txt
LOG  : Mod         , 1713014333957> 12,749,526> mod "Arsenal(26)GunFighter[MAIN MOD 2.0]" overrides media/scripts/firearms_weaponpack/44_cal.txt
LOG  : Mod         , 1713014333958> 12,749,527> mod "Arsenal(26)GunFighter[MAIN MOD 2.0]" overrides media/scripts/firearms_weaponpack/50_bmg.txt
LOG  : Mod         , 1713014333958> 12,749,527> mod "Arsenal(26)GunFighter[MAIN MOD 2.0]" overrides media/scripts/firearms_weaponpack/57_x_28.txt
LOG  : Mod         , 1713014333959> 12,749,528> mod "Arsenal(26)GunFighter[MAIN MOD 2.0]" overrides media/scripts/firearms_weaponpack/ak74.txt
LOG  : Mod         , 1713014333960> 12,749,529> mod "Arsenal(26)GunFighter[MAIN MOD 2.0]" overrides media/scripts/firearms_weaponpack/ak_pattern.txt
LOG  : Mod         , 1713014333960> 12,749,529> mod "Arsenal(26)GunFighter[MAIN MOD 2.0]" overrides media/scripts/firearms_weaponpack/arisaka.txt
LOG  : Mod         , 1713014333961> 12,749,530> mod "Arsenal(26)GunFighter[MAIN MOD 2.0]" overrides media/scripts/firearms_weaponpack/ar_pattern.txt
LOG  : Mod         , 1713014333962> 12,749,530> mod "Arsenal(26)GunFighter[MAIN MOD 2.0]" overrides media/scripts/firearms_weaponpack/ar_pistol.txt
LOG  : Mod         , 1713014333962> 12,749,531> mod "Arsenal(26)GunFighter[MAIN MOD 2.0]" overrides media/scripts/firearms_weaponpack/aug.txt
LOG  : Mod         , 1713014333963> 12,749,532> mod "Arsenal(26)GunFighter[MAIN MOD 2.0]" overrides media/scripts/firearms_weaponpack/b&t.txt
LOG  : Mod         , 1713014333964> 12,749,532> mod "Arsenal(26)GunFighter[MAIN MOD 2.0]" overrides media/scripts/firearms_weaponpack/bar.txt
LOG  : Mod         , 1713014333964> 12,749,533> mod "Arsenal(26)GunFighter[MAIN MOD 2.0]" overrides media/scripts/firearms_weaponpack/beretta.txt
LOG  : Mod         , 1713014333965> 12,749,534> mod "Arsenal(26)GunFighter[MAIN MOD 2.0]" overrides media/scripts/firearms_weaponpack/bolt_action.txt
LOG  : Mod         , 1713014333966> 12,749,534> mod "Arsenal(26)GunFighter[MAIN MOD 2.0]" overrides media/scripts/firearms_weaponpack/bullpup.txt
LOG  : Mod         , 1713014333966> 12,749,535> mod "Arsenal(26)GunFighter[MAIN MOD 2.0]" overrides media/scripts/firearms_weaponpack/car15.txt
LOG  : Mod         , 1713014333967> 12,749,536> mod "Arsenal(26)GunFighter[MAIN MOD 2.0]" overrides media/scripts/firearms_weaponpack/daewoo.txt
LOG  : Mod         , 1713014333968> 12,749,536> mod "Arsenal(26)GunFighter[MAIN MOD 2.0]" overrides media/scripts/firearms_weaponpack/daewoo_new.txt
LOG  : Mod         , 1713014333968> 12,749,537> mod "Arsenal(26)GunFighter[MAIN MOD 2.0]" overrides media/scripts/firearms_weaponpack/evo.txt
LOG  : Mod         , 1713014333969> 12,749,538> mod "Arsenal(26)GunFighter[MAIN MOD 2.0]" overrides media/scripts/firearms_weaponpack/fal.txt
LOG  : Mod         , 1713014333969> 12,749,538> mod "Arsenal(26)GunFighter[MAIN MOD 2.0]" overrides media/scripts/firearms_weaponpack/galil.txt
LOG  : Mod         , 1713014333970> 12,749,539> mod "Arsenal(26)GunFighter[MAIN MOD 2.0]" overrides media/scripts/firearms_weaponpack/glock.txt
LOG  : Mod         , 1713014333971> 12,749,540> mod "Arsenal(26)GunFighter[MAIN MOD 2.0]" overrides media/scripts/firearms_weaponpack/h&k_g.txt
LOG  : Mod         , 1713014333971> 12,749,540> mod "Arsenal(26)GunFighter[MAIN MOD 2.0]" overrides media/scripts/firearms_weaponpack/h&k_pistol.txt
LOG  : Mod         , 1713014333972> 12,749,541> mod "Arsenal(26)GunFighter[MAIN MOD 2.0]" overrides media/scripts/firearms_weaponpack/howa_type.txt
LOG  : Mod         , 1713014333973> 12,749,542> mod "Arsenal(26)GunFighter[MAIN MOD 2.0]" overrides media/scripts/firearms_weaponpack/kriss.txt
LOG  : Mod         , 1713014333973> 12,749,542> mod "Arsenal(26)GunFighter[MAIN MOD 2.0]" overrides media/scripts/firearms_weaponpack/l85.txt
LOG  : Mod         , 1713014333974> 12,749,543> mod "Arsenal(26)GunFighter[MAIN MOD 2.0]" overrides media/scripts/firearms_weaponpack/launcher_grenade.txt
LOG  : Mod         , 1713014333975> 12,749,544> mod "Arsenal(26)GunFighter[MAIN MOD 2.0]" overrides media/scripts/firearms_weaponpack/launcher_rocket.txt
LOG  : Mod         , 1713014333975> 12,749,544> mod "Arsenal(26)GunFighter[MAIN MOD 2.0]" overrides media/scripts/firearms_weaponpack/levergun.txt
LOG  : Mod         , 1713014333976> 12,749,545> mod "Arsenal(26)GunFighter[MAIN MOD 2.0]" overrides media/scripts/firearms_weaponpack/lmg_308.txt
LOG  : Mod         , 1713014333977> 12,749,545> mod "Arsenal(26)GunFighter[MAIN MOD 2.0]" overrides media/scripts/firearms_weaponpack/lmg_556.txt
LOG  : Mod         , 1713014333977> 12,749,546> mod "Arsenal(26)GunFighter[MAIN MOD 2.0]" overrides media/scripts/firearms_weaponpack/lmg_762x.txt
LOG  : Mod         , 1713014333978> 12,749,547> mod "Arsenal(26)GunFighter[MAIN MOD 2.0]" overrides media/scripts/firearms_weaponpack/m14.txt
LOG  : Mod         , 1713014333979> 12,749,547> mod "Arsenal(26)GunFighter[MAIN MOD 2.0]" overrides media/scripts/firearms_weaponpack/m16_pattern.txt
LOG  : Mod         , 1713014333979> 12,749,548> mod "Arsenal(26)GunFighter[MAIN MOD 2.0]" overrides media/scripts/firearms_weaponpack/m1carbine.txt
LOG  : Mod         , 1713014333980> 12,749,549> mod "Arsenal(26)GunFighter[MAIN MOD 2.0]" overrides media/scripts/firearms_weaponpack/m40a1.txt
LOG  : Mod         , 1713014333981> 12,749,549> mod "Arsenal(26)GunFighter[MAIN MOD 2.0]" overrides media/scripts/firearms_weaponpack/m4_pattern.txt
LOG  : Mod         , 1713014333981> 12,749,550> mod "Arsenal(26)GunFighter[MAIN MOD 2.0]" overrides media/scripts/firearms_weaponpack/mac10.txt
LOG  : Mod         , 1713014333982> 12,749,551> mod "Arsenal(26)GunFighter[MAIN MOD 2.0]" overrides media/scripts/firearms_weaponpack/mas.txt
LOG  : Mod         , 1713014333983> 12,749,551> mod "Arsenal(26)GunFighter[MAIN MOD 2.0]" overrides media/scripts/firearms_weaponpack/mini14.txt
LOG  : Mod         , 1713014333983> 12,749,552> mod "Arsenal(26)GunFighter[MAIN MOD 2.0]" overrides media/scripts/firearms_weaponpack/mp5.txt
LOG  : Mod         , 1713014333984> 12,749,553> mod "Arsenal(26)GunFighter[MAIN MOD 2.0]" overrides media/scripts/firearms_weaponpack/mpa.txt
LOG  : Mod         , 1713014333985> 12,749,553> mod "Arsenal(26)GunFighter[MAIN MOD 2.0]" overrides media/scripts/firearms_weaponpack/multi_mode_pistols.txt
LOG  : Mod         , 1713014333985> 12,749,554> mod "Arsenal(26)GunFighter[MAIN MOD 2.0]" overrides media/scripts/firearms_weaponpack/old_380.txt
LOG  : Mod         , 1713014333986> 12,749,555> mod "Arsenal(26)GunFighter[MAIN MOD 2.0]" overrides media/scripts/firearms_weaponpack/ots.txt
LOG  : Mod         , 1713014333987> 12,749,555> mod "Arsenal(26)GunFighter[MAIN MOD 2.0]" overrides media/scripts/firearms_weaponpack/police_pistols.txt
LOG  : Mod         , 1713014333987> 12,749,556> mod "Arsenal(26)GunFighter[MAIN MOD 2.0]" overrides media/scripts/firearms_weaponpack/revolver.txt
LOG  : Mod         , 1713014333988> 12,749,557> mod "Arsenal(26)GunFighter[MAIN MOD 2.0]" overrides media/scripts/firearms_weaponpack/ruger.txt
LOG  : Mod         , 1713014333988> 12,749,557> mod "Arsenal(26)GunFighter[MAIN MOD 2.0]" overrides media/scripts/firearms_weaponpack/scar.txt
LOG  : Mod         , 1713014333989> 12,749,558> mod "Arsenal(26)GunFighter[MAIN MOD 2.0]" overrides media/scripts/firearms_weaponpack/scarsc.txt
LOG  : Mod         , 1713014333990> 12,749,559> mod "Arsenal(26)GunFighter[MAIN MOD 2.0]" overrides media/scripts/firearms_weaponpack/shotgun_4g.txt
LOG  : Mod         , 1713014333990> 12,749,559> mod "Arsenal(26)GunFighter[MAIN MOD 2.0]" overrides media/scripts/firearms_weaponpack/shotgun_870.txt
LOG  : Mod         , 1713014333991> 12,749,560> mod "Arsenal(26)GunFighter[MAIN MOD 2.0]" overrides media/scripts/firearms_weaponpack/shotgun_break_barrel.txt
LOG  : Mod         , 1713014333992> 12,749,561> mod "Arsenal(26)GunFighter[MAIN MOD 2.0]" overrides media/scripts/firearms_weaponpack/shotgun_bullpup.txt
LOG  : Mod         , 1713014333992> 12,749,561> mod "Arsenal(26)GunFighter[MAIN MOD 2.0]" overrides media/scripts/firearms_weaponpack/shotgun_magfed.txt
LOG  : Mod         , 1713014333993> 12,749,562> mod "Arsenal(26)GunFighter[MAIN MOD 2.0]" overrides media/scripts/firearms_weaponpack/shotgun_other.txt
LOG  : Mod         , 1713014333994> 12,749,563> mod "Arsenal(26)GunFighter[MAIN MOD 2.0]" overrides media/scripts/firearms_weaponpack/shotgun_pump.txt
LOG  : Mod         , 1713014333994> 12,749,563> mod "Arsenal(26)GunFighter[MAIN MOD 2.0]" overrides media/scripts/firearms_weaponpack/single_nef.txt
LOG  : Mod         , 1713014333995> 12,749,564> mod "Arsenal(26)GunFighter[MAIN MOD 2.0]" overrides media/scripts/firearms_weaponpack/single_ruger_no1.txt
LOG  : Mod         , 1713014333996> 12,749,565> mod "Arsenal(26)GunFighter[MAIN MOD 2.0]" overrides media/scripts/firearms_weaponpack/single_thompson.txt
LOG  : Mod         , 1713014333996> 12,749,565> mod "Arsenal(26)GunFighter[MAIN MOD 2.0]" overrides media/scripts/firearms_weaponpack/sks.txt
LOG  : Mod         , 1713014333998> 12,749,566> mod "Arsenal(26)GunFighter[MAIN MOD 2.0]" overrides media/scripts/firearms_weaponpack/smith.txt
LOG  : Mod         , 1713014333998> 12,749,567> mod "Arsenal(26)GunFighter[MAIN MOD 2.0]" overrides media/scripts/firearms_weaponpack/spas-12.txt
LOG  : Mod         , 1713014333999> 12,749,568> mod "Arsenal(26)GunFighter[MAIN MOD 2.0]" overrides media/scripts/firearms_weaponpack/star.txt
LOG  : Mod         , 1713014334000> 12,749,569> mod "Arsenal(26)GunFighter[MAIN MOD 2.0]" overrides media/scripts/firearms_weaponpack/sub2000.txt
LOG  : Mod         , 1713014334001> 12,749,570> mod "Arsenal(26)GunFighter[MAIN MOD 2.0]" overrides media/scripts/firearms_weaponpack/svd.txt
